id,value,severity
src/main/java/org/jhotdraw/geom,,
src/main/java/org/jhotdraw/geom/Bezier.java,64,4
src/main/java/org/jhotdraw/geom/BezierPath.java,70,4
src/main/java/org/jhotdraw/geom/BezierPathIterator.java,11,3
src/main/java/org/jhotdraw/geom/ConvexHull.java,6,4
src/main/java/org/jhotdraw/geom/Dimension2DDouble.java,4,4
src/main/java/org/jhotdraw/geom/DoubleStroke.java,22,4
src/main/java/org/jhotdraw/geom/Geom.java,55,4
src/main/java/org/jhotdraw/geom/GrowStroke.java,9,4
src/main/java/org/jhotdraw/geom/Insets2D.java,16,4
src/main/java/org/jhotdraw/geom/Polygon2D.java,44,4
src/main/java/org/jhotdraw/geom/QuadTree.java,10,3
src/main/java/org/jhotdraw/geom/Shapes.java,3,3
src/main/java/org/jhotdraw/gui,,
src/main/java/org/jhotdraw/gui/Arrangeable.java,1,3
src/main/java/org/jhotdraw/gui/AttributeEditor.java,3,2
src/main/java/org/jhotdraw/gui/datatransfer,,
src/main/java/org/jhotdraw/gui/datatransfer/ClipboardUtil.java,4,3
src/main/java/org/jhotdraw/gui/datatransfer/CompositeTransferable.java,5,3
src/main/java/org/jhotdraw/gui/datatransfer/ImageTransferable.java,2,3
src/main/java/org/jhotdraw/gui/datatransfer/OSXClipboard.java,2,5
src/main/java/org/jhotdraw/gui/DisclosureIcon.java,2,2
src/main/java/org/jhotdraw/gui/EditableComponent.java,3,3
src/main/java/org/jhotdraw/gui/EmptyIcon.java,1,3
src/main/java/org/jhotdraw/gui/event,,
src/main/java/org/jhotdraw/gui/event/GenericListener.java,22,3
src/main/java/org/jhotdraw/gui/event/SheetEvent.java,3,3
src/main/java/org/jhotdraw/gui/filechooser,,
src/main/java/org/jhotdraw/gui/filechooser/ExtensionFileFilter.java,1,3
src/main/java/org/jhotdraw/gui/fontchooser,,
src/main/java/org/jhotdraw/gui/fontchooser/AbstractFontChooserModel.java,1,2
src/main/java/org/jhotdraw/gui/fontchooser/DefaultFontChooserModel.java,13,3
src/main/java/org/jhotdraw/gui/fontchooser/FontCollectionNode.java,5,4
src/main/java/org/jhotdraw/gui/fontchooser/FontFaceNode.java,32,4
src/main/java/org/jhotdraw/gui/fontchooser/FontFamilyNode.java,3,3
src/main/java/org/jhotdraw/gui/JComponentPopup.java,8,3
src/main/java/org/jhotdraw/gui/JDisclosureToolBar.java,2,2
src/main/java/org/jhotdraw/gui/JDisclosureToolBarBeanInfo.java,23,3
src/main/java/org/jhotdraw/gui/JFontChooser.java,24,4
src/main/java/org/jhotdraw/gui/JLifeFormattedTexAreaBeanInfo.java,23,3
src/main/java/org/jhotdraw/gui/JLifeFormattedTextArea.java,3,3
src/main/java/org/jhotdraw/gui/JLifeFormattedTextField.java,7,3
src/main/java/org/jhotdraw/gui/JLifeFormattedTextFieldBeanInfo.java,23,3
src/main/java/org/jhotdraw/gui/JMDIDesktopPane.java,17,4
src/main/java/org/jhotdraw/gui/JPopupButton.java,14,3
src/main/java/org/jhotdraw/gui/JPopupButtonBeanInfo.java,24,3
src/main/java/org/jhotdraw/gui/JSheet.java,30,3
src/main/java/org/jhotdraw/gui/PlacardScrollPaneLayout.java,1,3
src/main/java/org/jhotdraw/gui/plaf,,
src/main/java/org/jhotdraw/gui/plaf/palette,,
src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser,,
src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/ColorIcon.java,5,3
src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteCMYKChooser.java,38,4
src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteColorChooserMainPanel.java,5,3
src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteColorChooserPreviewPanel.java,7,3
src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteColorSliderModel.java,1,2
src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteColorSlidersChooser.java,3,3
src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteColorWheelChooser.java,4,3
src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteHSBChooser.java,27,4
src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteRGBChooser.java,20,4
src/main/java/org/jhotdraw/gui/plaf/palette/colorchooser/PaletteSwatchesChooser.java,11,3
src/main/java/org/jhotdraw/gui/plaf/palette/PaletteBorders.java,2,3
src/main/java/org/jhotdraw/gui/plaf/palette/PaletteButtonBorder.java,10,3
src/main/java/org/jhotdraw/gui/plaf/palette/PaletteButtonUI.java,3,3
src/main/java/org/jhotdraw/gui/plaf/palette/PaletteColorChooserUI.java,24,5
src/main/java/org/jhotdraw/gui/plaf/palette/PaletteFontChooserPreviewPanel.java,4,3
src/main/java/org/jhotdraw/gui/plaf/palette/PaletteFontChooserSelectionPanel.java,15,3
src/main/java/org/jhotdraw/gui/plaf/palette/PaletteFontChooserUI.java,20,3
src/main/java/org/jhotdraw/gui/plaf/palette/PaletteFormattedTextFieldUI.java,3,3
src/main/java/org/jhotdraw/gui/plaf/palette/PaletteLabelUI.java,16,3
src/main/java/org/jhotdraw/gui/plaf/palette/PaletteLazyActionMap.java,3,3
src/main/java/org/jhotdraw/gui/plaf/palette/PaletteListCellRenderer.java,5,3
src/main/java/org/jhotdraw/gui/plaf/palette/PaletteListUI.java,1,3
src/main/java/org/jhotdraw/gui/plaf/palette/PaletteLookAndFeel.java,3,3
src/main/java/org/jhotdraw/gui/plaf/palette/PaletteMenuItemUI.java,5,3
src/main/java/org/jhotdraw/gui/plaf/palette/PalettePanelUI.java,5,3
src/main/java/org/jhotdraw/gui/plaf/palette/PaletteRootPaneUI.java,14,3
src/main/java/org/jhotdraw/gui/plaf/palette/PaletteSliderThumbIcon.java,8,3
src/main/java/org/jhotdraw/gui/plaf/palette/PaletteSliderUI.java,19,3
src/main/java/org/jhotdraw/gui/plaf/palette/PaletteTabbedPaneUI.java,34,3
src/main/java/org/jhotdraw/gui/plaf/palette/PaletteTextComponentBorder.java,6,3
src/main/java/org/jhotdraw/gui/plaf/palette/PaletteTextFieldUI.java,3,3
src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarBorder.java,24,3
src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java,64,3
src/main/java/org/jhotdraw/gui/plaf/palette/PaletteUtilities.java,7,3
src/main/java/org/jhotdraw/gui/ToolBarLayout.java,8,3
src/main/java/org/jhotdraw/gui/URIChooser.java,2,2
src/main/java/org/jhotdraw/gui/VerticalGridLayout.java,10,3
src/main/java/org/jhotdraw/gui/Worker.java,3,5
src/main/java/org/jhotdraw/io,,
src/main/java/org/jhotdraw/io/Base64.java,111,4
src/main/java/org/jhotdraw/io/BoundedRangeInputStream.java,24,3
src/main/java/org/jhotdraw/io/StreamPosTokenizer.java,67,3
src/main/java/org/jhotdraw/net,,
src/main/java/org/jhotdraw/net/ClientHttpRequest.java,10,3
src/main/java/org/jhotdraw/net/URIUtil.java,4,3
src/main/java/org/jhotdraw/samples,,
src/main/java/org/jhotdraw/samples/color,,
src/main/java/org/jhotdraw/samples/color/CIEXYChromaticityDiagram.java,2,3
src/main/java/org/jhotdraw/samples/color/JMixer.java,72,3
src/main/java/org/jhotdraw/samples/color/WheelsAndSlidersMain.java,12,4
src/main/java/org/jhotdraw/samples/draw,,
src/main/java/org/jhotdraw/samples/draw/DrawApplet.java,25,5
src/main/java/org/jhotdraw/samples/draw/DrawApplicationModel.java,5,3
src/main/java/org/jhotdraw/samples/draw/DrawFigureFactory.java,4,3
src/main/java/org/jhotdraw/samples/draw/DrawingPanel.java,29,3
src/main/java/org/jhotdraw/samples/draw/DrawingPanelBeanInfo.java,24,3
src/main/java/org/jhotdraw/samples/draw/DrawLiveConnectApplet.java,31,5
src/main/java/org/jhotdraw/samples/draw/DrawView.java,8,4
src/main/java/org/jhotdraw/samples/draw/Main.java,3,3
src/main/java/org/jhotdraw/samples/font,,
src/main/java/org/jhotdraw/samples/font/FontChooserMain.java,3,5
src/main/java/org/jhotdraw/samples/mini,,
src/main/java/org/jhotdraw/samples/mini/AnimationSample.java,1,2
src/main/java/org/jhotdraw/samples/mini/BezierDemo.java,32,3
src/main/java/org/jhotdraw/samples/mini/BorderRectangleFigure.java,4,3
src/main/java/org/jhotdraw/samples/mini/ConnectingFiguresSample.java,3,3
src/main/java/org/jhotdraw/samples/mini/CreationToolSample.java,3,3
src/main/java/org/jhotdraw/samples/mini/DefaultDOMStorableSample.java,4,3
src/main/java/org/jhotdraw/samples/mini/DnDMultiEditorSample.java,7,3
src/main/java/org/jhotdraw/samples/mini/EditorSample.java,3,3
src/main/java/org/jhotdraw/samples/mini/FileIconsSample.java,4,4
src/main/java/org/jhotdraw/samples/mini/LabeledLineConnectionFigureSample.java,3,3
src/main/java/org/jhotdraw/samples/mini/LayouterSample.java,3,3
src/main/java/org/jhotdraw/samples/mini/MovableChildFiguresSample.java,4,3
src/main/java/org/jhotdraw/samples/mini/MultiEditorSample.java,7,3
src/main/java/org/jhotdraw/samples/mini/SelectionToolSample.java,5,4
src/main/java/org/jhotdraw/samples/mini/SmartConnectionFigureSample.java,3,3
src/main/java/org/jhotdraw/samples/mini/StraightLineFigure.java,1,3
src/main/java/org/jhotdraw/samples/mini/SVGDrawingPanelSample.java,20,4
src/main/java/org/jhotdraw/samples/net,,
src/main/java/org/jhotdraw/samples/net/figures,,
src/main/java/org/jhotdraw/samples/net/figures/NodeFigure.java,8,3
src/main/java/org/jhotdraw/samples/net/Main.java,3,3
src/main/java/org/jhotdraw/samples/net/NetApplet.java,26,5
src/main/java/org/jhotdraw/samples/net/NetApplicationModel.java,10,3
src/main/java/org/jhotdraw/samples/net/NetFactory.java,4,3
src/main/java/org/jhotdraw/samples/net/NetPanel.java,27,3
src/main/java/org/jhotdraw/samples/net/NetView.java,8,4
src/main/java/org/jhotdraw/samples/odg,,
src/main/java/org/jhotdraw/samples/odg/action,,
src/main/java/org/jhotdraw/samples/odg/action/CombineAction.java,4,3
src/main/java/org/jhotdraw/samples/odg/action/SplitAction.java,4,3
src/main/java/org/jhotdraw/samples/odg/figures,,
src/main/java/org/jhotdraw/samples/odg/figures/ODGAttributedFigure.java,4,4
src/main/java/org/jhotdraw/samples/odg/figures/ODGBezierFigure.java,2,3
src/main/java/org/jhotdraw/samples/odg/figures/ODGEllipseFigure.java,4,3
src/main/java/org/jhotdraw/samples/odg/figures/ODGGroupFigure.java,8,4
src/main/java/org/jhotdraw/samples/odg/figures/ODGPathFigure.java,24,4
src/main/java/org/jhotdraw/samples/odg/figures/ODGPathOutlineHandle.java,7,3
src/main/java/org/jhotdraw/samples/odg/figures/ODGRectFigure.java,6,4
src/main/java/org/jhotdraw/samples/odg/figures/ODGRectRadiusHandle.java,5,4
src/main/java/org/jhotdraw/samples/odg/geom,,
src/main/java/org/jhotdraw/samples/odg/geom/EnhancedPath.java,8,3
src/main/java/org/jhotdraw/samples/odg/io,,
src/main/java/org/jhotdraw/samples/odg/io/DefaultODGFigureFactory.java,1,3
src/main/java/org/jhotdraw/samples/odg/io/ODGInputFormat.java,150,3
src/main/java/org/jhotdraw/samples/odg/io/ODGStylesReader.java,97,3
src/main/java/org/jhotdraw/samples/odg/Main.java,2,3
src/main/java/org/jhotdraw/samples/odg/ODGApplicationModel.java,18,3
src/main/java/org/jhotdraw/samples/odg/ODGAttributeKeys.java,24,4
src/main/java/org/jhotdraw/samples/odg/ODGConstants.java,9,3
src/main/java/org/jhotdraw/samples/odg/ODGDrawingPanel.java,28,3
src/main/java/org/jhotdraw/samples/odg/ODGDrawingPanelBeanInfo.java,24,3
src/main/java/org/jhotdraw/samples/odg/ODGPropertiesPanel.java,14,3
src/main/java/org/jhotdraw/samples/odg/ODGPropertiesPanelBeanInfo.java,24,3
src/main/java/org/jhotdraw/samples/odg/ODGView.java,15,4
src/main/java/org/jhotdraw/samples/odg/PathTool.java,4,3
src/main/java/org/jhotdraw/samples/pert,,
src/main/java/org/jhotdraw/samples/pert/figures,,
src/main/java/org/jhotdraw/samples/pert/figures/DependencyFigure.java,2,3
src/main/java/org/jhotdraw/samples/pert/figures/TaskFigure.java,13,3
src/main/java/org/jhotdraw/samples/pert/Main.java,3,3
src/main/java/org/jhotdraw/samples/pert/PertApplet.java,26,5
src/main/java/org/jhotdraw/samples/pert/PertApplicationModel.java,11,3
src/main/java/org/jhotdraw/samples/pert/PertFactory.java,2,3
src/main/java/org/jhotdraw/samples/pert/PertPanel.java,27,3
src/main/java/org/jhotdraw/samples/pert/PertView.java,10,4
src/main/java/org/jhotdraw/samples/svg,,
src/main/java/org/jhotdraw/samples/svg/action,,
src/main/java/org/jhotdraw/samples/svg/action/CombineAction.java,10,3
src/main/java/org/jhotdraw/samples/svg/action/SplitAction.java,1,2
src/main/java/org/jhotdraw/samples/svg/action/ViewSourceAction.java,7,3
src/main/java/org/jhotdraw/samples/svg/figures,,
src/main/java/org/jhotdraw/samples/svg/figures/ConvexHullOutlineHandle.java,5,3
src/main/java/org/jhotdraw/samples/svg/figures/LinkHandle.java,4,3
src/main/java/org/jhotdraw/samples/svg/figures/SVGAttributedFigure.java,4,4
src/main/java/org/jhotdraw/samples/svg/figures/SVGBezierFigure.java,16,3
src/main/java/org/jhotdraw/samples/svg/figures/SVGEllipseFigure.java,2,3
src/main/java/org/jhotdraw/samples/svg/figures/SVGGroupFigure.java,10,4
src/main/java/org/jhotdraw/samples/svg/figures/SVGImageFigure.java,22,5
src/main/java/org/jhotdraw/samples/svg/figures/SVGPathFigure.java,26,4
src/main/java/org/jhotdraw/samples/svg/figures/SVGPathOutlineHandle.java,4,3
src/main/java/org/jhotdraw/samples/svg/figures/SVGRectFigure.java,25,4
src/main/java/org/jhotdraw/samples/svg/figures/SVGRectRadiusHandle.java,9,4
src/main/java/org/jhotdraw/samples/svg/figures/SVGTextAreaFigure.java,31,4
src/main/java/org/jhotdraw/samples/svg/figures/SVGTextFigure.java,23,4
src/main/java/org/jhotdraw/samples/svg/gui,,
src/main/java/org/jhotdraw/samples/svg/gui/AbstractToolBar.java,15,5
src/main/java/org/jhotdraw/samples/svg/gui/AbstractToolBarBeanInfo.java,24,3
src/main/java/org/jhotdraw/samples/svg/gui/ActionsToolBar.java,12,3
src/main/java/org/jhotdraw/samples/svg/gui/ActionsToolBarBeanInfo.java,24,3
src/main/java/org/jhotdraw/samples/svg/gui/AlignToolBar.java,12,3
src/main/java/org/jhotdraw/samples/svg/gui/AlignToolBarBeanInfo.java,24,3
src/main/java/org/jhotdraw/samples/svg/gui/ArrangeToolBar.java,7,3
src/main/java/org/jhotdraw/samples/svg/gui/ArrangeToolBarBeanInfo.java,24,3
src/main/java/org/jhotdraw/samples/svg/gui/CanvasToolBar.java,11,3
src/main/java/org/jhotdraw/samples/svg/gui/CanvasToolBarBeanInfo.java,24,3
src/main/java/org/jhotdraw/samples/svg/gui/DrawingOpacityIcon.java,10,3
src/main/java/org/jhotdraw/samples/svg/gui/FigureToolBar.java,10,3
src/main/java/org/jhotdraw/samples/svg/gui/FigureToolBarBeanInfo.java,24,3
src/main/java/org/jhotdraw/samples/svg/gui/FillToolBar.java,11,3
src/main/java/org/jhotdraw/samples/svg/gui/FillToolBarBeanInfo.java,24,3
src/main/java/org/jhotdraw/samples/svg/gui/FontToolBar.java,16,3
src/main/java/org/jhotdraw/samples/svg/gui/FontToolBarBeanInfo.java,24,3
src/main/java/org/jhotdraw/samples/svg/gui/LinkToolBar.java,17,3
src/main/java/org/jhotdraw/samples/svg/gui/LinkToolBarBeanInfo.java,24,3
src/main/java/org/jhotdraw/samples/svg/gui/MessagePanel.java,4,3
src/main/java/org/jhotdraw/samples/svg/gui/ProgressIndicator.java,6,3
src/main/java/org/jhotdraw/samples/svg/gui/SelectionOpacityIcon.java,10,3
src/main/java/org/jhotdraw/samples/svg/gui/StrokeToolBar.java,11,3
src/main/java/org/jhotdraw/samples/svg/gui/StrokeToolBarBeanInfo.java,24,3
src/main/java/org/jhotdraw/samples/svg/gui/SummaryToolBar.java,3,3
src/main/java/org/jhotdraw/samples/svg/gui/SummaryToolBarBeanInfo.java,24,3
src/main/java/org/jhotdraw/samples/svg/gui/ToolsToolBar.java,20,3
src/main/java/org/jhotdraw/samples/svg/gui/ToolsToolBarBeanInfo.java,24,3
src/main/java/org/jhotdraw/samples/svg/gui/ViewToolBar.java,17,3
src/main/java/org/jhotdraw/samples/svg/gui/ViewToolBarBeanInfo.java,24,3
src/main/java/org/jhotdraw/samples/svg/io,,
src/main/java/org/jhotdraw/samples/svg/io/DefaultSVGFigureFactory.java,2,3
src/main/java/org/jhotdraw/samples/svg/io/ImageMapOutputFormat.java,17,4
src/main/java/org/jhotdraw/samples/svg/io/SVGFigureFactory.java,2,3
src/main/java/org/jhotdraw/samples/svg/io/SVGInputFormat.java,345,4
src/main/java/org/jhotdraw/samples/svg/io/SVGOutputFormat.java,50,4
src/main/java/org/jhotdraw/samples/svg/LinearGradient.java,13,4
src/main/java/org/jhotdraw/samples/svg/Main.java,3,3
src/main/java/org/jhotdraw/samples/svg/PathTool.java,3,3
src/main/java/org/jhotdraw/samples/svg/RadialGradient.java,14,4
src/main/java/org/jhotdraw/samples/svg/SVGApplet.java,29,5
src/main/java/org/jhotdraw/samples/svg/SVGApplicationModel.java,29,3
src/main/java/org/jhotdraw/samples/svg/SVGAttributeKeys.java,22,4
src/main/java/org/jhotdraw/samples/svg/SVGConstants.java,19,3
src/main/java/org/jhotdraw/samples/svg/SVGCreateFromFileTool.java,11,3
src/main/java/org/jhotdraw/samples/svg/SVGDrawingPanel.java,54,3
src/main/java/org/jhotdraw/samples/svg/SVGDrawingPanelBeanInfo.java,24,3
src/main/java/org/jhotdraw/samples/svg/SVGView.java,17,4
src/main/java/org/jhotdraw/samples/teddy,,
src/main/java/org/jhotdraw/samples/teddy/action,,
src/main/java/org/jhotdraw/samples/teddy/action/FindAction.java,1,2
src/main/java/org/jhotdraw/samples/teddy/action/ToggleLineNumbersAction.java,1,2
src/main/java/org/jhotdraw/samples/teddy/action/ToggleLineWrapAction.java,1,2
src/main/java/org/jhotdraw/samples/teddy/action/ToggleStatusBarAction.java,1,2
src/main/java/org/jhotdraw/samples/teddy/CharacterSetAccessory.java,19,3
src/main/java/org/jhotdraw/samples/teddy/FindDialog.java,53,3
src/main/java/org/jhotdraw/samples/teddy/io,,
src/main/java/org/jhotdraw/samples/teddy/io/LFWriter.java,9,3
src/main/java/org/jhotdraw/samples/teddy/JEditorArea.java,4,3
src/main/java/org/jhotdraw/samples/teddy/Main.java,4,3
src/main/java/org/jhotdraw/samples/teddy/regex,,
src/main/java/org/jhotdraw/samples/teddy/regex/Matcher.java,13,3
src/main/java/org/jhotdraw/samples/teddy/regex/MatchType.java,3,2
src/main/java/org/jhotdraw/samples/teddy/TeddyApplicationModel.java,2,3
src/main/java/org/jhotdraw/samples/teddy/TeddyView.java,30,4
src/main/java/org/jhotdraw/samples/teddy/text,,
src/main/java/org/jhotdraw/samples/teddy/text/NumberedEditorKit.java,1,3
src/main/java/org/jhotdraw/samples/teddy/text/NumberedParagraphView.java,4,3
src/main/java/org/jhotdraw/samples/teddy/text/NumberedViewFactory.java,5,3
src/main/java/org/jhotdraw/text,,
src/main/java/org/jhotdraw/text/ColorFormatter.java,24,3
src/main/java/org/jhotdraw/text/ColorToolTipTextFormatter.java,9,3
src/main/java/org/jhotdraw/text/FontFormatter.java,2,3
src/main/java/org/jhotdraw/text/JavaNumberFormatter.java,10,4
src/main/java/org/jhotdraw/undo,,
src/main/java/org/jhotdraw/undo/CompositeEdit.java,8,3
src/main/java/org/jhotdraw/undo/UndoRedoManager.java,12,4
src/main/java/org/jhotdraw/util,,
src/main/java/org/jhotdraw/util/Images.java,8,3
src/main/java/org/jhotdraw/util/LocaleUtil.java,1,3
src/main/java/org/jhotdraw/util/Methods.java,50,4
src/main/java/org/jhotdraw/util/prefs,,
src/main/java/org/jhotdraw/util/prefs/PreferencesUtil.java,16,5
src/main/java/org/jhotdraw/util/prefs/ToolBarPrefsHandler.java,8,3
src/main/java/org/jhotdraw/util/ResourceBundleUtil.java,48,3
src/main/java/org/jhotdraw/xml,,
src/main/java/org/jhotdraw/xml/css,,
src/main/java/org/jhotdraw/xml/css/CSSParser.java,18,3
src/main/java/org/jhotdraw/xml/css/CSSRule.java,16,3
src/main/java/org/jhotdraw/xml/css/StyleManager.java,1,3
src/main/java/org/jhotdraw/xml/DefaultDOMFactory.java,18,3
src/main/java/org/jhotdraw/xml/JavaPrimitivesDOMFactory.java,34,4
src/main/java/org/jhotdraw/xml/JavaxDOMInput.java,14,3
src/main/java/org/jhotdraw/xml/JavaxDOMOutput.java,9,4
src/main/java/org/jhotdraw/xml/NanoXMLDOMInput.java,12,3
src/main/java/org/jhotdraw/xml/NanoXMLDOMOutput.java,14,4
src/main/java/org/jhotdraw/xml/XMLTransferable.java,1,3
src/test,,
src/test/java,,
src/test/java/org,,
src/test/java/org/jhotdraw,,
src/test/java/org/jhotdraw/geom,,
src/test/java/org/jhotdraw/geom/BezierPathTest.java,88,3
